variant,iteration,model_id,suite_name,suite_score,suite_task_count,suite_pass_count,suite_fail_count,suite_median_latency_ms,analysis_failure_classes_json,analysis_json,benchloop_model_id,iteration_id,model_alias,policy_enabled_features,policy_json,policy_version,run_id,run_json,sampler_temp,sampler_top_k,sampler_top_p,suite_json
gemma4_harness_optimized_17x,2,gemma-4-E4B-it-qat-UD-Q4_K_XL,dataextract,72.98,15,9,6,5838.881458010292,"{""tool_partial_batch"":1,""format_cleanup"":11,""semantic_extraction"":9,""numeric_string"":1,""format_or_instruction"":7,""semantic_math"":9,""answer_line"":3,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,iteration-02,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-02,2026-06-06T15:20:02.197953+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":72.98,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":5838.881458010292}"
gemma4_harness_optimized_17x,2,gemma-4-E4B-it-qat-UD-Q4_K_XL,instructfollow,65.55,15,8,7,1821.8084589752834,"{""tool_partial_batch"":1,""format_cleanup"":11,""semantic_extraction"":9,""numeric_string"":1,""format_or_instruction"":7,""semantic_math"":9,""answer_line"":3,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,iteration-02,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-02,2026-06-06T15:20:02.197953+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":65.55,""task_count"":15,""pass_count"":8,""fail_count"":7,""median_latency_ms"":1821.8084589752834}"
gemma4_harness_optimized_17x,2,gemma-4-E4B-it-qat-UD-Q4_K_XL,reasonmath,20,15,3,12,8842.237624980044,"{""tool_partial_batch"":1,""format_cleanup"":11,""semantic_extraction"":9,""numeric_string"":1,""format_or_instruction"":7,""semantic_math"":9,""answer_line"":3,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,iteration-02,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-02,2026-06-06T15:20:02.197953+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":20,""task_count"":15,""pass_count"":3,""fail_count"":12,""median_latency_ms"":8842.237624980044}"
gemma4_harness_optimized_17x,2,gemma-4-E4B-it-qat-UD-Q4_K_XL,speed,61.61,9,9,0,5192.790208995575,"{""tool_partial_batch"":1,""format_cleanup"":11,""semantic_extraction"":9,""numeric_string"":1,""format_or_instruction"":7,""semantic_math"":9,""answer_line"":3,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,iteration-02,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-02,2026-06-06T15:20:02.197953+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":61.61,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":5192.790208995575}"
gemma4_harness_optimized_17x,2,gemma-4-E4B-it-qat-UD-Q4_K_XL,toolcall,100,15,15,0,1125.5213330150582,"{""tool_partial_batch"":1,""format_cleanup"":11,""semantic_extraction"":9,""numeric_string"":1,""format_or_instruction"":7,""semantic_math"":9,""answer_line"":3,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,iteration-02,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-02,2026-06-06T15:20:02.197953+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter02,results/benchloop/gemma4-harness-optimized/iteration-02/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":100,""task_count"":15,""pass_count"":15,""fail_count"":0,""median_latency_ms"":1125.5213330150582}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,agent,93.75,8,6,2,0,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""agent"",""score"":93.75,""task_count"":8,""pass_count"":6,""fail_count"":2,""median_latency_ms"":0}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,coding,43.75,12,3,9,4959.716500001377,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":43.75,""task_count"":12,""pass_count"":3,""fail_count"":9,""median_latency_ms"":4959.716500001377}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,dataextract,79.6,15,9,6,3723.0988329974934,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":79.6,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":3723.0988329974934}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,instructfollow,64.45,15,7,8,1021.0829580028076,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":64.45,""task_count"":15,""pass_count"":7,""fail_count"":8,""median_latency_ms"":1021.0829580028076}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,reasonmath,60,15,9,6,9069.935958017595,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":60,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":9069.935958017595}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,speed,71.06,9,9,0,3095.286000025226,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":71.06,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":3095.286000025226}"
gemma4_harness_optimized_17x,3,gemma-4-E2B-it-qat-UD-Q4_K_XL,toolcall,100,15,15,0,801.8089999968652,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:32:11.135750+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":100,""task_count"":15,""pass_count"":15,""fail_count"":0,""median_latency_ms"":801.8089999968652}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,agent,96.88,8,7,1,0,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""agent"",""score"":96.88,""task_count"":8,""pass_count"":7,""fail_count"":1,""median_latency_ms"":0}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,coding,41.67,12,3,9,8374.028687001555,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":41.67,""task_count"":12,""pass_count"":3,""fail_count"":9,""median_latency_ms"":8374.028687001555}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,dataextract,89.47,15,11,4,6104.958499985514,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":89.47,""task_count"":15,""pass_count"":11,""fail_count"":4,""median_latency_ms"":6104.958499985514}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,instructfollow,61.11,15,6,9,1726.6237919975538,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":61.11,""task_count"":15,""pass_count"":6,""fail_count"":9,""median_latency_ms"":1726.6237919975538}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,reasonmath,60,15,9,6,10427.256583003327,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":60,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":10427.256583003327}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,speed,61.26,9,9,0,5272.971749975113,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":61.26,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":5272.971749975113}"
gemma4_harness_optimized_17x,3,gemma-4-E4B-it-qat-UD-Q4_K_XL,toolcall,100,15,15,0,923.5132919857278,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":9,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,iteration-03,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-03,2026-06-06T15:38:43.010280+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter03,results/benchloop/gemma4-harness-optimized/iteration-03/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":100,""task_count"":15,""pass_count"":15,""fail_count"":0,""median_latency_ms"":923.5132919857278}"
gemma4_harness_optimized_17x,4,gemma-4-E2B-it-qat-UD-Q4_K_XL,agent,93.75,8,6,2,0,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":6,""answer_line"":2,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,iteration-04,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-04,2026-06-06T15:48:32.315772+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""agent"",""score"":93.75,""task_count"":8,""pass_count"":6,""fail_count"":2,""median_latency_ms"":0}"
gemma4_harness_optimized_17x,4,gemma-4-E2B-it-qat-UD-Q4_K_XL,coding,43.75,12,3,9,4958.34968748386,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":6,""answer_line"":2,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,iteration-04,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-04,2026-06-06T15:48:32.315772+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":43.75,""task_count"":12,""pass_count"":3,""fail_count"":9,""median_latency_ms"":4958.34968748386}"
gemma4_harness_optimized_17x,4,gemma-4-E2B-it-qat-UD-Q4_K_XL,dataextract,77.98,15,8,7,4019.848042022204,"{""tool_partial_batch"":2,""coding_semantic"":9,""semantic_extraction"":10,""format_or_instruction"":8,""semantic_math"":6,""answer_line"":2,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,iteration-04,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-04,2026-06-06T15:48:32.315772+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter04,results/benchloop/gemma4-harness-optimized/iteration-04/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":77.98,""task_count"":15,""pass_count"":8,""fail_count"":7,""median_latency_ms"":4019.848042022204}"
